,target,text,time,sia_positive,sia_negative,sia_neutral,sia_compound
5982,1,"b""#BREAKING: Nearly 3,000 Ventura County residents are without power as SoCal Edison begins it's public safety outage\xe2\x80\xa6 https://t.co/lVd63OmNfz""",10/24/2019 8:33,0.141,0.0,0.859,0.4215
5983,0,b'I voted #TeamCatwoman on @TheTylt \xe2\x80\x94 because her outfits are fire. https://t.co/gfkZzvs0AV',10/24/2019 8:32,0.0,0.179,0.821,-0.34
5984,1,"b'RT @KTLA: The #KincadeFire is an estimated 300 acres and has no containment, according to Cal Fire. It is being driven by strong north wind\xe2\x80\xa6'",10/24/2019 8:27,0.11,0.154,0.736,-0.0772
5985,0,"b'RT @KNXBaird: 2 people are dead, including a suspect, after a man opened fire in a #bar in #LongBeach. People were hiding in the #BottomsUp\xe2\x80\xa6'",10/24/2019 8:24,0.0,0.395,0.605,-0.8779
5986,0,"b""@steveliquidator @DPJHodges He doesn't have clarity now\n.he has labour MPs speaking with a forked tounge. Time to h\xe2\x80\xa6 https://t.co/e2mHVL4pBi""",10/24/2019 8:24,0.0,0.117,0.883,-0.3089
5987,0,"b'RT @SpiroAgnewGhost: Nixon tapes: \xe2\x80\x9cI want it clearly understood that from now on, ever, no reporter from the Washington Post is ever to be\xe2\x80\xa6'",10/24/2019 8:24,0.147,0.081,0.772,0.2023
5988,1,b'@imzuluofficial Fire !!',10/24/2019 8:23,0.0,0.599,0.401,-0.4559
5989,1,"b'In just a few hours, the #KincadeFire has exploded to an estimated 5,000 acres. Especially with thousands without p\xe2\x80\xa6 https://t.co/MTLw5NAckP'",10/24/2019 8:23,0.0,0.0,1.0,0.0
5990,0,b'@therealrogden She learned not to set @MorganPeteBrown on fire as a \xe2\x80\x9cprank\xe2\x80\x9d! \xf0\x9f\x98\x81\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb  \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x98\xb1\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',10/24/2019 8:21,0.0,0.183,0.817,-0.4003
5991,0,"b'If @theestallion was an Avatar she would be an air bender, that twerk wind alone could defeat the fire nation.'",10/24/2019 8:20,0.0,0.303,0.697,-0.7506
5992,1,b'Our latest update on the #KincadeFire includes a map of the current evacuation zone: https://t.co/cbjTmd5DjZ',10/24/2019 8:17,0.0,0.0,1.0,0.0
5993,1,b'RT @officialrickg: TROYMAN\xe2\x80\x99s a dope songwriter. His song with Tay Keith is fire. #RhythmAndFlow',10/24/2019 8:16,0.0,0.167,0.833,-0.34
5994,1,"b'Kincade Fire in Sonoma County grows to 5,000 acres, evacuation orders expanded https://t.co/TmznyMJK18'",10/24/2019 8:13,0.0,0.167,0.833,-0.34
5995,0,"b'Not Gunna Lie, I\xe2\x80\x99m Not A Huge Kanye Fan But I Went To His Album Listening Event Tonight And It Was Fire Af!!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #JesusIsKing @kanyewest'",10/24/2019 8:11,0.0,0.265,0.735,-0.7351
5996,0,b'Imma cop me some Harold\xe2\x80\x99s for lunch tomorrow! That shit fire af',10/24/2019 8:11,0.0,0.386,0.614,-0.7424
5997,1,"b'Kincade fire being fueled by monster wind gusts up to 76 mph, driving rapid spread https://t.co/Dyf8I6RMIH #latimes\xe2\x80\xa6 https://t.co/t1Ki8onAnv'",10/24/2019 8:11,0.0,0.124,0.876,-0.34
5998,1,"b'Gladiator, Man On Fire, Moulin Rouge, lucky number slevin, Jerry Maguire https://t.co/c5CPAbmRES'",10/24/2019 8:10,0.265,0.155,0.581,0.1779
5999,0,b'RT @aliciak2010: When you hear your place of work on the police scanner because smoke from a residential fire is blowing toward you (and fi\xe2\x80\xa6',10/24/2019 8:09,0.0,0.094,0.906,-0.34
6000,0,b'When you hear your place of work on the police scanner because smoke from a residential fire is blowing toward you\xe2\x80\xa6 https://t.co/fi3nHcYdO8',10/24/2019 8:08,0.0,0.107,0.893,-0.34
6001,1,b'Fire ? \xf0\x9f\x91\x80 Where bitcch more like \xf0\x9f\x97\x91 https://t.co/kjIbTlPFh4',10/24/2019 8:06,0.285,0.0,0.715,0.4201
6002,1,"b'Dry conditions, windy weather and high temperatures will hit Southern California, bringing extreme fire conditions\xe2\x80\xa6 https://t.co/Ez6U8i1R4f'",10/24/2019 8:06,0.0,0.138,0.862,-0.34
6003,1,"b'RT @BishopBarron: A message from the @WordOnFire staff:\n\nCongratulations to @CJPaulthe13th, the winner of our giveaway!\n\nThank you all for\xe2\x80\xa6'",10/24/2019 8:04,0.204,0.0,0.796,0.6239
6004,0,b'so i guess in fire emblem its just accepted that nobody ever shares a name?',10/24/2019 8:04,0.257,0.144,0.599,0.2263
6005,0,b'Nusrat Jahan Rafi: Death penalty for 16 who set student on fire https://t.co/uglvAWnSFv',10/24/2019 8:03,0.0,0.482,0.518,-0.8519
6006,1,b'RT @oflores: The Los Angeles County Fire Department is augmenting staffing and pre deploying resources in high-risk burn areas ahead of a m\xe2\x80\xa6',10/24/2019 8:02,0.0,0.103,0.897,-0.34
6007,0,b'My ear really feel like its on fire \xf0\x9f\x98\xa9',10/24/2019 8:02,0.228,0.197,0.575,0.0972
6008,0,b'RT @OLUWASTEVENS: Breaking News! Fire in Market Delta State Nigeria. No fire service to stop fire #oluwastevens #Biafra #Biafrans #IPOB #bi\xe2\x80\xa6',10/24/2019 8:01,0.0,0.426,0.574,-0.8718
6009,0,b'@nicholashunt__ @jonasghee Shits fire',10/24/2019 8:00,0.0,0.733,0.267,-0.6705
6010,0,b'the production on jesus is king is fire',10/24/2019 7:56,0.0,0.255,0.745,-0.34
6011,0,b'Rhythm and Flow has been fire. They need to put me on the production team cuz I could deff find better artists as competition..... but \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',10/24/2019 7:55,0.073,0.064,0.863,0.0644
6012,0,"b""@CphilpottCraig Hi Craig, I'm Rebecca with ABC News. For some reason I was unable to send you a DM, but we're inter\xe2\x80\xa6 https://t.co/hSwb8SjyIx""",10/24/2019 7:54,0.0,0.0,1.0,0.0
6013,0,"b'""Trump lifts economic sanctions on Turkey after promises of five-day cease-fire in Syria""  https://t.co/ZQyLGBzkqi'",10/24/2019 7:53,0.167,0.0,0.833,0.3818
6014,0,b'god fire emblem is so different now like can u imagine if u got halfway thru mystery of the emblem and out of nowhe\xe2\x80\xa6 https://t.co/eAtEN9mBgR',10/24/2019 7:52,0.106,0.092,0.803,0.0935
6015,0,b'The movie is visually really cool and the choir is amazing and the cd is straight fire Jesus is king is out Friday\xe2\x80\xa6 https://t.co/pSQVWSDQiT',10/24/2019 7:49,0.27,0.078,0.652,0.7089
6016,0,b'@bethesda Everything was fine but then you gave the wheel to the monkey and now the car is full of shit and is on f\xe2\x80\xa6 https://t.co/USX1XrUtdc',10/24/2019 7:46,0.046,0.162,0.792,-0.6705
6017,0,"b'Performing live https://t.co/r4VqCyRarw "" Feel The Fire "" with #StephanieMills'",10/24/2019 7:45,0.0,0.255,0.745,-0.34
6018,0,b'@LordRusYT Noo lol this is a fire clip',10/24/2019 7:44,0.275,0.235,0.49,0.1027
6019,0,b'RT @ira: I would drop my straight child off at the fire station I don\xe2\x80\x99t wanna see that',10/24/2019 7:44,0.098,0.232,0.67,-0.3818
6020,1,b'RT @TreePeople_org: The land that was scorched by last year\xe2\x80\x99s Woolsey Fire is finally ready for some restoration! Thank you @comic_mischief\xe2\x80\xa6',10/24/2019 7:42,0.206,0.093,0.701,0.4389
6021,0,b'TROYMAN\xe2\x80\x99s a dope songwriter. His song with Tay Keith is fire. #RhythmAndFlow',10/24/2019 7:41,0.0,0.194,0.806,-0.34
6022,0,b'@LAFDChief Following these orders and cooperating helps the fire teams do their jobs without any issues!',10/24/2019 7:38,0.15,0.124,0.726,0.126
6023,0,"b'RT @Spoonamore: @jennycohn1 @bluestein And recall, it was heat from GA 2002, which led #Diebold to fire the CEO and sell off the #votingmac\xe2\x80\xa6'",10/24/2019 7:36,0.0,0.094,0.906,-0.34
6024,0,b'Anyone wanna pull the fire alarm during my chem quiz??? I\xe2\x80\x99ll send $20 \xf0\x9f\x91\x80',10/24/2019 7:36,0.0,0.308,0.692,-0.6531
6025,0,b'RT @selenagomez: And here\xe2\x80\x99s my special gift to all of my ride or dies! I created this especially for you. Y\xe2\x80\x99all have been through it all wi\xe2\x80\xa6',10/24/2019 7:35,0.255,0.0,0.745,0.784
6026,1,b'RT @CBSLATom: KCAL9@10 &amp; CBS2@11 Ready for battle ... LA City fire has hundreds of fighters staged at Will Rogers State beach as high winds\xe2\x80\xa6',10/24/2019 7:35,0.084,0.209,0.707,-0.4019
6027,0,"b'Ill say it again. Julien Earle is the best producer making videos on YouTube at the moment, and his releases coming\xe2\x80\xa6 https://t.co/iDVwBsXeax'",10/24/2019 7:34,0.167,0.0,0.833,0.6369
6028,0,b'@W8suga You were on fire bro',10/24/2019 7:33,0.0,0.324,0.676,-0.34
6029,0,b'I got some fire private reserve waiting for me to get off work',10/24/2019 7:33,0.0,0.167,0.833,-0.34
6030,0,b'Why is my body on FIRE',10/24/2019 7:31,0.0,0.385,0.615,-0.4824
6031,0,b'@creamluvs This is fire',10/24/2019 7:30,0.0,0.444,0.556,-0.34
6032,0,b'D smoke went in on that shitttt he fire af',10/24/2019 7:30,0.0,0.211,0.789,-0.34
6033,0,b'RT @cuuuhstanza: life\xe2\x80\x99s a mess but my nails new fill look fucking fire',10/24/2019 7:30,0.0,0.346,0.654,-0.6474
6034,1,b'RT @CaliforniaDean: #KincadeFire Listening on Broadcastify to this fire response.  Incident commander was listing evac warnings.  In the ti\xe2\x80\xa6',10/24/2019 7:30,0.0,0.226,0.774,-0.6059
6035,1,b'Emergency officials sent out an alert late Wednesday to residents east of Geyserville as the Kincade fire quickly s\xe2\x80\xa6 https://t.co/n4mtr37ixX',10/24/2019 7:29,0.097,0.106,0.796,-0.0516
6036,0,b'RT @jvliana__: If you live in LA and get a noise complaint we know whoever complained either racist or can\xe2\x80\x99t mind their business. Fake ass\xe2\x80\xa6',10/24/2019 7:29,0.0,0.375,0.625,-0.9001
6037,0,b'fire sign frequencies are so beautifully chaotic :\xe2\x80\x99)',10/24/2019 7:29,0.333,0.245,0.422,0.31
6038,0,b'@elisewho That\xe2\x80\x99s funny because I was driving home tonight and passed a gas station with parked Seattle police cars and fire truck!',10/24/2019 7:28,0.135,0.102,0.763,0.2003
6039,1,b'RT @alanbail: Live cameras in the #KinkadeFire area. At least one of these cameras will soon be destroyed by the fast-approaching fire.\nhtt\xe2\x80\xa6',10/24/2019 7:26,0.0,0.132,0.868,-0.4939
6040,1,"b'Thought my house was on fucking fire cause i smelled smoke, turns out someones liting a fireplace inna other house.'",10/24/2019 7:26,0.0,0.137,0.863,-0.4005
6041,0,b'Is the Amazon still on fire? Or did my glass straws stop that? If so...you\xe2\x80\x99re welcome world',10/24/2019 7:25,0.223,0.203,0.574,0.1179
6042,1,b'@susanvalot Wind speeds are insane. Possibly too fast to permit air attack against fire? I see the back burns.',10/24/2019 7:23,0.0,0.353,0.647,-0.802
6043,0,b'psycho pass got a fire ass ost man it\xe2\x80\x99s not talked about enough',10/24/2019 7:23,0.0,0.371,0.629,-0.7096
6044,0,b'RT @river_rainbow1: Rescue Under Fire and No Ceasefire - Free Burma Rangers https://t.co/SIZE78a9I1',10/24/2019 7:23,0.344,0.24,0.417,0.4588
6045,0,"b'@JessieJo7420 I did, I came back when my grandma was in hospice and had to fire my house sitter here so I haven\xe2\x80\x99t been back'",10/24/2019 7:22,0.0,0.103,0.897,-0.34
6046,0,"b'RT @Prog_Blacksmith: @repjohnlewis Dude, he voted for the Iraq war that killed minimum 200,000 innocent people!\n\nWeren\xe2\x80\x99t you protesting dur\xe2\x80\xa6'",10/24/2019 7:22,0.083,0.398,0.519,-0.8777
6047,1,b'LATEST on #SoCal #winds and extreme #fire #weather @ABC7 https://t.co/wFKVJvVBS4',10/24/2019 7:22,0.0,0.0,1.0,0.0
6048,1,b'#LosAngeles #Hollywood (I-5 remains closed as Delta fire continues to grow in Northern California) \n\nTwo single-fam\xe2\x80\xa6 https://t.co/abXmhxjhZP',10/24/2019 7:21,0.0,0.13,0.87,-0.34
6049,1,b'Did you catch the brief #FireWhirl in this latest video of the #KincadeFire from @kentphotos? Extreme fire behavior\xe2\x80\xa6 https://t.co/nofHkoAYn1',10/24/2019 7:20,0.0,0.118,0.882,-0.34
6050,0,b'Wooo y\xe2\x80\x99all starting a fire https://t.co/OwYa6FGF7Z',10/24/2019 7:17,0.0,0.375,0.625,-0.34
6051,1,b'Fire near Geysers. Evacuation order east of Geyserville. Evacuation warning for northern Healdsburg and Geyserville. https://t.co/qZuj0PHftC',10/24/2019 7:17,0.0,0.138,0.862,-0.34
6052,1,b'I\xe2\x80\x99ve never been this excited for the New Year. 2020 already looking fire!!',10/24/2019 7:16,0.217,0.0,0.783,0.5162
6053,1,"b'RT @ComstockNEWS: Warm, gusty wind starting to pick up out here in Fontana. 308,000 people across SoCal may potentially have their power sh\xe2\x80\xa6'",10/24/2019 7:16,0.079,0.0,0.921,0.2263
6054,0,b'ohmygod my psychic powers are on fire',10/24/2019 7:14,0.0,0.286,0.714,-0.34
6055,1,b'RT @jaclyncosgrove: #KincadeFire is an estimated 300 acres and growing. Evacuation orders in place for residents nearby. https://t.co/cbjTm\xe2\x80\xa6',10/24/2019 7:13,0.091,0.0,0.909,0.1779
6056,0,"b'@GeraldoRivera @realDonaldTrump ""Kick ass reporter"" hardly.  There are three misleading statements in this tweet al\xe2\x80\xa6 https://t.co/PhGJpvBfUn'",10/24/2019 7:11,0.0,0.307,0.693,-0.7351
6057,0,"b'RT @latimes: A new report suggests that tension among leaders, along with substantial communication issues, including radio \xe2\x80\x9cdead spots\xe2\x80\x9d wh\xe2\x80\xa6'",10/24/2019 7:11,0.085,0.109,0.806,-0.128
6058,0,b'I know a few ppl that when to that Kanye thing  they said the album is fire but the movie is booboo',10/24/2019 7:07,0.0,0.078,0.922,-0.1779
6059,0,"b'RT @britawaterfiltr: @timheidecker Hi Tim. My brother and I are huge fans of On Cinema On Defense, we actually prefer it to regular segment\xe2\x80\xa6'",10/24/2019 7:06,0.153,0.0,0.847,0.4215
6060,0,b'#KincadeFire Listening on Broadcastify to this fire response.  Incident commander was listing evac warnings.  In th\xe2\x80\xa6 https://t.co/d1UcALktsW',10/24/2019 7:06,0.0,0.248,0.752,-0.6059
6061,0,b'@limahgabish Every time they release something we\xe2\x80\x99re all trying to figure out when it happened and you do realize t\xe2\x80\xa6 https://t.co/G9szJDBBZS',10/24/2019 7:05,0.0,0.0,1.0,0.0
6062,0,"b'@timheidecker Hi Tim. My brother and I are huge fans of On Cinema On Defense, we actually prefer it to regular segm\xe2\x80\xa6 https://t.co/NrHeb1D52Z'",10/24/2019 7:05,0.16,0.0,0.84,0.4215
6063,0,b'RT @41Strange: Frog protecting its offspring from fire skeleton  \n(Artwork by James William Woodring) https://t.co/fShWAiOgeg',10/24/2019 7:05,0.0,0.146,0.854,-0.34
6064,0,"b'My ideal getaway is somewhere in the woods , in a cozy ass cabin with the fire going &amp; a loaded shotgun if any craz\xe2\x80\xa6 https://t.co/LSoZZcSqbI'",10/24/2019 7:05,0.116,0.201,0.683,-0.3612
6065,0,"b'RT @RepAdamSchiff: In two years, post-Watergate rules have been obliterated. After Trump, a president under investigation can:\n\nFire the FB\xe2\x80\xa6'",10/24/2019 7:03,0.0,0.154,0.846,-0.4767
6066,0,b'@BoredThumb Those are fire',10/24/2019 7:03,0.0,0.444,0.556,-0.34
6067,0,"b'USA to the world: As we live in the Penthouse, the fire in the basement is not our concern. Even though we lit it.'",10/24/2019 7:03,0.0,0.094,0.906,-0.34
6068,0,b'The album was fire \xf0\x9f\x94\xa5 https://t.co/NijsVTiBFL',10/24/2019 7:02,0.0,0.324,0.676,-0.34
6069,0,b'Shit look pretty fire to me \xf0\x9f\xa5\xb5 https://t.co/OtDTLrIRtT',10/24/2019 7:02,0.276,0.207,0.517,0.2023
6070,1,b'Live cameras in the #KinkadeFire area. At least one of these cameras will soon be destroyed by the fast-approaching\xe2\x80\xa6 https://t.co/YxME6JiVyg',10/24/2019 7:01,0.0,0.144,0.856,-0.4939
6071,0,b'set your past on fire and leave',10/24/2019 6:59,0.0,0.419,0.581,-0.3818
6072,1,b'RT @SGVTribune: San Gabriel Valley cities are willing to put LA County Fire parcel tax on local ballots https://t.co/LAPgnn5Sby',10/24/2019 6:59,0.0,0.118,0.882,-0.34
6073,0,b'Dear @BJP4India Economy matters. Please fire your unworthy and unpopular no vote getter FM Atleast now \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',10/24/2019 6:58,0.148,0.33,0.522,-0.6369
6074,0,"b""When there's smoke, there's fire @DSmoke7 #RhythmAndFlow! YES! So happy for you \xf0\x9f\x94\xa5""",10/24/2019 6:57,0.392,0.118,0.49,0.7657
6075,0,b'@AzChike Straight fucking fire',10/24/2019 6:56,0.288,0.408,0.303,-0.2006
6076,1,"b'@FireRstntLdscpg @CAL_FIRE hasn\xe2\x80\x99t updated beyond 300-400 right now, so the news is being accurate based on government reports.'",10/24/2019 6:56,0.0,0.0,1.0,0.0
6077,0,b'The girl burned to death for reporting sexual harassment Death penalty for 16 who set student on fire. https://t.co/Pvn4vX4jZN',10/24/2019 6:56,0.0,0.544,0.456,-0.9493
6078,0,b'RT @iambeckyg: DAS MY TYPE!! With some Latina vibes from me &amp; @Melii! \xf0\x9f\x94\xa5 Shoutout to my girl @Saweetie for having me on this fire track \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x8e\xe2\x80\xa6',10/24/2019 6:53,0.0,0.122,0.878,-0.5612
6079,0,b'RT @Cute_Idiot: @itstododeku The fact that Todoroki is using his fire quirk to light the candles while Midoriya watches amazed and happy is\xe2\x80\xa6',10/24/2019 6:52,0.235,0.082,0.683,0.6705
6080,0,"b'RT @Auto_Codes: Recent Video This Two-Headed Citro\xc3\xabn 2CV Fire Vehicle Is A Weird, Symmetrical Hero Jason Torchinsk https://t.co/vqWJlEj3m6\xe2\x80\xa6'",10/24/2019 6:52,0.166,0.189,0.645,0.128
6081,0,b'@stealing_fire Finger off the trigger ladies...safety first.',10/24/2019 6:51,0.0,0.0,1.0,0.0
6082,0,b'PLAYING WITH FIRE Screening GIVEAWAY: Multiple Cities https://t.co/7DPuMycnLh @Screenings @NYScreenings\xe2\x80\xa6 https://t.co/fXzr6Bz5Jk',10/24/2019 6:49,0.0,0.239,0.761,-0.4824
6083,0,"b'RT @InfinityWard: #ModernWarfare launches in less than 24 hours! Jump into Campaign, Special Ops, and Multiplayer, and starting Friday nigh\xe2\x80\xa6'",10/24/2019 6:48,0.136,0.0,0.864,0.4574
6084,0,b'RT @Simonna: Singer + actor from #HarryPotter + a little bit of magic &amp; fire\xf0\x9f\x94\xa5 = awesome #music video! Go check it out &amp; #RT https://t.co/cu\xe2\x80\xa6',10/24/2019 6:44,0.173,0.0,0.827,0.6588
6085,0,b'And fire alarms in relation to bob...',10/24/2019 6:44,0.0,0.474,0.526,-0.5423
6086,1,b'A driver was killed when a luxury sports vehicle slammed into a light pole and caught fire in Laguna Hills on Wedne\xe2\x80\xa6 https://t.co/zdiHIu8rcx',10/24/2019 6:43,0.0,0.266,0.734,-0.7845
6087,0,b'RT @BishopBarron: Word on Fire continues to grow and flourish because of people like you. We are grateful for your prayers and loving suppo\xe2\x80\xa6',10/24/2019 6:42,0.296,0.075,0.629,0.7906
6088,0,"b'RT @BishopBarron: A message from the @WordOnFire staff:\n\nWe are so excited that Bishop Barron has reached 150,000 followers here on Twitter\xe2\x80\xa6'",10/24/2019 6:42,0.201,0.0,0.799,0.5448
6089,0,b'This shit is still fire',10/24/2019 6:42,0.0,0.667,0.333,-0.7184
6090,0,b'Faded ASF Vibing to Mellon Collie holy shit this is pure fire',10/24/2019 6:42,0.0,0.375,0.625,-0.7184
6091,0,b'RT @chiefuhuru: Too fire \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/XsUbU05Bzw',10/24/2019 6:38,0.0,0.324,0.676,-0.34
6092,0,"b'@MLB fire your violent, homicidal employee and condemn the mainstreaming of these kinds of horrifying threats'",10/24/2019 6:37,0.0,0.583,0.417,-0.9371
6093,0,b'Damn. Beats by Take it Low is straight fire.',10/24/2019 6:37,0.173,0.191,0.636,-0.0516
6094,1,b'RT @shelbygrad: Dangerous fire in Sonoma w/ 50 mph winds https://t.co/uHYG7az6xu https://t.co/1gOTW2kTDB',10/24/2019 6:35,0.0,0.355,0.645,-0.6705
6095,0,b'I\xe2\x80\x99m getting mentally prepared for the liar-liar-your-shorts-are-on-fire FUDdy fake news response to @tesla killing\xe2\x80\xa6 https://t.co/PWTBh8P15r',10/24/2019 6:35,0.106,0.172,0.722,-0.296
6096,0,b'RT @knowyourdevil: I hope you\xe2\x80\x99re not reading me and falling in love when you should be running away.',10/24/2019 6:35,0.313,0.07,0.617,0.7579
6097,1,"b'The #KincadeFire is an estimated 300 acres and has no containment, according to Cal Fire. It is being driven by str\xe2\x80\xa6 https://t.co/nFFbDmPoFH'",10/24/2019 6:34,0.0,0.187,0.813,-0.5574
6098,1,b'Everything in my apartment is absolutely covered in a coat of white residue from the paint and plaster and shit tha\xe2\x80\xa6 https://t.co/BMuBKWxuuO',10/24/2019 6:34,0.0,0.153,0.847,-0.5574
6099,0,b'@Radicalviii I got midnight green it\xe2\x80\x99s fire \xf0\x9f\x94\xa5',10/24/2019 6:33,0.0,0.286,0.714,-0.34
6100,1,b'Dangerous fire in Sonoma w/ 50 mph winds https://t.co/uHYG7az6xu https://t.co/1gOTW2kTDB',10/24/2019 6:32,0.0,0.211,0.789,-0.34
6101,1,b'A driver was killed when a luxury sports vehicle slammed into a light pole and caught fire in Laguna Hills on Wedne\xe2\x80\xa6 https://t.co/ZYneQUi4tA',10/24/2019 6:32,0.0,0.266,0.734,-0.7845
6102,0,b'@krrisiaaa Lmao okay that shits fire so I\xe2\x80\x99ll let you slide',10/24/2019 6:31,0.317,0.301,0.383,0.0772
6103,0,"b'fuck yeah, my fire stick hacked. who wants to cum over and cuddle \xf0\x9f\xa6\x8a'",10/24/2019 6:30,0.12,0.279,0.601,-0.4404
6104,1,"b'A Los Angeles City firefighter is helping to give homeowners what he calls a ""fighting chance"" against wildfires be\xe2\x80\xa6 https://t.co/ZOjEZ4xqnO'",10/24/2019 6:29,0.185,0.11,0.705,0.1779
